YBR009C,1
YJL157C,1
YAR003W,1
YOR083W,1
YOR288C,1
YDR224C,7
YMR102C,1
YNL263C,1
YIL132C,1
YLR297W,15
YNL055C,2
YOR023C,1
YGR041W,3
YJL019W,1
YDL138W,1
YLR382C,1
YHR061C,3
YOR315W,1
YGR230W,1
YOR084W,2
YDR180W,1
YOR262W,1
YAR008W,1
YAR007C,1
YPR119W,3
YOR101W,1
YJR116W,1
YNL188W,1
YPR175W,1
YFL017C,1
YPL127C,7
YNL110C,1
YJR155W,1
YER001W,2
YOL019W,1
YGR222W,7
YKL185W,2
YBR241C,1
YDR481C,1
YKL052C,2
YPL141C,1
YNL329C,1
YDL102W,1
YGL089C,1
YNR067C,1
YGR188C,1
YDL044C,1
YJL084C,1
YGR238C,13
YOR274W,1
YCR024C,1
YGR070W,1
YAR018C,5
YOR114W,1
YNL273W,7
YER104W,1
YGR044C,1
YBL009W,1
YIR010W,1
YMR011W,2
YEL016C,1
YLR342W,3
YBR042C,1
YPR135W,7
YLR383W,1
YAL022C,4
YKL062W,2
YNL233W,1
YHR143W,1
YJL078C,1
YIL106W,1
YNL015W,1
YDR097C,1
YMR132C,1
YBR202W,1
YBR054W,1
YLR194C,2
YDR307W,1
YOR104W,1
YDL197C,1
YGL175C,1
YLR326W,7
YOL090W,1
YNL176C,1
YOR066W,2
YBR184W,1
YOR321W,1
YLR042C,1
YJR003C,1
YEL047C,2
YBR085C,2
YMR253C,2
YDR514C,1
YDR503C,1
YOR018W,2
YDL117W,2
YMR190C,1
YMR076C,1
YMR183C,1
YML119W,2
YGL116W,3
YOR368W,17
YHR148W,1
YOL012C,7
YKL164C,2
YNL172W,1
YPL014W,1
YAL034W,1
YDL003W,7
YBL069W,7
YDR191W,5
YDR451C,3
YOR273C,1
YBL029W,2
YMR199W,3
YER095W,3
YPL158C,2
YGR289C,1
YKL048C,1
YOR058C,1
YBL063W,1
YLR254C,7
YHR152W,3
YLR286C,6
YIL159W,4
YKR041W,2
YER070W,3
YNL030W,1
YBL023C,1
YBR242W,1
YJL105W,2
YOR229W,1
YDR518W,1
YIL011W,2
YNL165W,1
YMR032W,5
YMR198W,3
YBL003C,7
YLL032C,1
YLR273C,5
YLR183C,1
YGL162W,2
YMR294W,1
YBL067C,1
YNL046W,1
YJL194W,2
YIL167W,1
YKL078W,1
YOR373W,7
YLR212C,1
YIL131C,1
YDL039C,1
YPR174C,1
YIR034C,1
YMR251W,2
YFR053C,1
YGR145W,1
YGR092W,5
YDR440W,1
YKR081C,1
YPR183W,2
YDR146C,5
YDL227C,2
YMR006C,1
YOR025W,1
YKL116C,1
YGR153W,7
YCR086W,1
YOL124C,1
YDL093W,1
YER018C,1
YDR326C,1
YKR077W,1
YLR276C,1
YNL088W,1
YJL118W,1
YNL151C,1
YBR086C,2
YML061C,1
YOL017W,1
YOR074C,7
YAL059W,1
YPL124W,1
YML060W,1
YIL026C,7
YDL127W,3
YNL031C,1
YNL077W,1
YOL154W,9
YEL032W,5
YGL126W,1
YDR033W,2
YAL025C,1
YML100W,2
YPR184W,4
YML058W,1
YMR048W,2
YLR003C,1
YDR493W,1
YLR233C,1
YER016W,1
YPR106W,1
YGR108W,2
YML027W,7
YLL021W,1
YGR014W,3
YLR313C,1
YLR190W,5
YER139C,1
YIL158W,9
YGR140W,1
YNL283C,7
YKL130C,1
YML034W,1
YBR275C,1
YPL183C,1
YPL116W,1
YDR279W,1
YPL163C,7
YOL070C,1
YOL006C,2
YBL002W,7
YKR013W,3
YPR120C,3
YPL256C,7
YFL052W,2
YDR348C,1
YLR032W,1
YNL126W,1
YDR309C,3
YNL262W,1
YNL300W,1
YJL115W,3
YHR146W,2
YLR210W,1
YNR009W,7
YBL005W,1
YER170W,1
YMR233W,1
YLR121C,2
YBR200W,1
YHR153C,1
YLR237W,1
YOR372C,7
YBL004W,7
YLR457C,1
YHR188C,1
YOR195W,1
YJL173C,10
YNL160W,2
YDR225W,7
YJR057W,1
YER118C,7
YHR172W,1
YIL092W,1
YAL040C,11
YFL008W,1
YGL021W,5
YJL159W,2
YOR284W,1
YJL181W,1
YML125C,1
YDL105W,1
YPL057C,1
YKL069W,1
YGR062C,1
YHR154W,1
YBR267W,1
YGL101W,1
YHR046C,1
YMR163C,1
YML052W,3
YNL310C,1
YDR147W,5
YJL218W,1
YIL009W,2
YBL010C,1
YCL040W,1
YGL055W,2
YDL164C,1
YGL094C,1
YFR001W,1
YGR042W,1
YDR263C,3
YDL074C,1
YEL017W,1
YKL096W,2
YKL045W,1
YER019W,1
YDR130C,1
YDR501W,1
YJR092W,5
YBR138C,4
YDR113C,7
YLR381W,1
YHR159W,1
YOR176W,1
YBR098W,1
YOR081C,1
YBR073W,1
YOR008C,1
YER152C,1
YLR353W,3
YDR020C,1
YML020W,1
YCL061C,1
YNL328C,6
YHR110W,1
YPL155C,1
YDL095W,1
YKL101W,12
YML102W,2
YPL267W,7
YER032W,4
YPR111W,1
YPL208W,1
YBR088C,1
YOR228C,1
YMR031C,5
YGR113W,1
YDR517W,1
YFL025C,1
YOR319W,1
YDR219C,1
YJL137C,1
YGR099W,4
YPL241C,1
YER003C,1
YIL050W,2
YNL082W,1
YGL027C,1
YLR437C,15
YDR528W,2
YLR151C,1
YOR001W,10
YNL072W,1
YOL144W,2
YLR045C,1
YDR325W,1
YOL014W,1
YMR179W,7
YNR004W,1
YNL056W,5
YDR308C,1
YLR386W,1
YDR488C,1
YOR129C,1
YDR465C,2
YDR507C,7
