YOR342C,6
YOL144W,6
YJR003C,6
YDR507C,4
YMR179W,4
YIR010W,6
YMR215W,2
YDL010W,6
YCR065W,4
YDR191W,3
YPL124W,6
YDR224C,4
YMR305C,4
YEL061C,6
YFR053C,6
YJR043C,6
YNL151C,6
YOL011W,4
YCL061C,6
YML020W,6
YDL101C,2
YJL118W,6
YDR481C,6
YOR127W,6
YMR198W,3
YNL072W,6
YLR382C,6
YKL113C,4
YKL092C,6
YKL163W,1
YDL003W,4
YKL067W,6
YNL188W,6
YAR018C,3
YKR041W,2
YGL093W,6
YBR200W,6
YGR145W,5
YLR254C,3
YBL063W,7
YJL051W,2
YML064C,2
YGR014W,4
YBR067C,4
YOR347C,6
YER011W,4
YGL089C,6
YAR003W,6
YPL183C,6
YLR050C,6
YKR013W,4
YLR120C,3
YBR184W,6
YLR212C,6
YDL074C,6
YDR179W,6
YJL105W,4
YLR057W,6
YOR368W,11
YAL040C,10
YIL131C,2
YDL179W,1
YOR018W,1
YOR284W,5
YNL262W,6
YHR061C,4
YGL021W,2
YML060W,6
YBR162C,4
YNL173C,1
YOR066W,2
YHR023W,2
YOR313C,6
YOR321W,6
YOR229W,1
YBR130C,6
YIL122W,4
YKL048C,6
YMR076C,6
YEL017W,6
YBL005W,6
YKL185W,1
YJL157C,6
YBR275C,6
YBR010W,2
YMR163C,6
YGR140W,1
YLR003C,6
YGL027C,6
YLR237W,6
YMR251W,1
YGR189C,4
YNL058C,2
YBL023C,6
YBR267W,6
YHR005C,3
YBR083W,3
YPR075C,4
YML065W,6
YKL062W,4
YKL165C,6
YNR009W,4
YER118C,4
YHR148W,6
YNL312W,6
YOR073W,6
YLL002W,6
YBR157C,4
YNL082W,6
YNR067C,6
YPR149W,4
YJR053W,6
YJL137C,6
YDL093W,6
YLR276C,6
YOR056C,6
YOR288C,6
YDL018C,2
YDR503C,6
YNL088W,6
YLR386W,6
YBR042C,6
YOR144C,6
YDL105W,6
YMR183C,2
YJL173C,8
YGR044C,6
YER070W,4
YER095W,4
YPL163C,4
YPL158C,1
YDR083W,6
YHR172W,6
YBR138C,2
YLR049C,1
YDR528W,2
YGR109C,4
YPL127C,4
YDL164C,6
YEL032W,3
YFR027W,6
YOR315W,6
YLR381W,6
YDL039C,6
YDR326C,6
YNL068C,6
YKL116C,6
YDL227C,4
YAL025C,2
YOL017W,6
YJL079C,6
YGL037C,6
YMR003W,6
YMR144W,6
YOL070C,6
YHR143W,6
YEL066W,4
YPL061W,5
YNL160W,1
YIL158W,12
YBL002W,4
YNL176C,3
YNL165W,6
YHR110W,6
YGL207W,6
YMR009W,6
YLL022C,6
YNL078W,1
YPL058C,4
YJR076C,6
YFL008W,6
YMR006C,6
YPL155C,2
YBR158W,4
YDR518W,6
YER158C,1
YMR294W,6
YHR075C,6
YJL019W,6
YNL329C,6
YBR085C,1
YDR227W,6
YGR289C,6
YCL027W,3
YBL035C,6
YDR451C,4
YBR161W,1
YLR045C,6
YFL054C,6
YLR190W,2
YMR032W,6
YDR501W,6
YOL154W,12
YEL064C,6
YKR077W,6
YNL166C,6
YGR092W,3
YBL009W,6
YKL096W,4
YIL167W,6
YNL298W,4
YNL300W,6
YGL126W,6
YIL140W,6
YNL126W,6
YOL007C,4
YOR114W,6
YOR049C,5
YIL009W,1
YDR493W,6
YAL034W,6
YLR079W,6
YAL059W,6
YCL063W,8
YEL016C,2
YKR010C,6
YGL061C,6
YOR008C,6
YLR131C,6
YGL175C,6
YMR190C,6
YGR042W,6
YNL310C,6
YFL017C,6
YBL067C,6
YOR129C,6
YFR039C,3
YOR228C,1
YPR120C,2
YIR034C,2
YMR048W,6
YBR054W,1
YBL010C,6
YJR155W,6
YDR348C,6
YNL024C,6
YPL241C,6
YOL012C,4
YKL101W,13
YHR031C,2
YJR116W,6
YGL094C,6
YGR221C,4
YOR264W,6
YBR088C,6
YML119W,3
YPL269W,6
YDR514C,6
YNL015W,6
YER001W,4
YNR004W,6
YMR117C,2
YDL022W,2
YJL218W,6
YDR346C,6
YJL084C,6
YDL197C,6
YMR102C,5
YML125C,6
YAR008W,6
YER114C,3
YGR070W,6
YPL256C,6
YPR112C,2
YNL077W,6
YJR092W,2
YIL106W,6
YOR176W,6
YGL116W,4
YDR198C,6
YGR099W,2
YKR021W,6
YDR225W,4
YGR108W,3
YIL050W,1
YHR146W,6
YOL019W,6
YLR273C,3
YGR222W,4
YLR209C,2
YER150W,1
YMR233W,6
YDR488C,6
YPR119W,4
YLR353W,3
YPR183W,1
YLR103C,4
YFL025C,6
YHR153C,6
YBL032W,6
YNL274C,2
YBR098W,6
YOL090W,6
YPL253C,6
YDR465C,3
YJL187C,4
YDL028C,6
YGL038C,4
YCR090C,2
YPR184W,14
YGR068C,6
YJL042W,6
YDR033W,1
YIL101C,6
YNL309W,6
YER032W,2
YER170W,6
YBL003C,4
YGR230W,6
YOR033C,6
YBR015C,3
YLR437C,7
YBL052C,6
YKR081C,6
YJR147W,9
YLR288C,6
YMR001C,2
YJL159W,1
