YNL141W,8
YJL218W,5
YJL074C,2
YMR032W,5
YBR158W,1
YIL092W,5
YNL102W,2
YOR313C,5
YPL208W,5
YML034W,5
YLR209C,3
YMR003W,5
YLR288C,5
YIL131C,3
YNL072W,5
YPR156C,1
YOR064C,17
YAR008W,2
YOL014W,5
YLR254C,6
YGL028C,1
YHR061C,6
YAL053W,2
YPR004C,5
YER019W,5
YER158C,3
YER150W,5
YBR267W,5
YLR276C,5
YGR238C,10
YDR488C,5
YPR149W,1
YDL018C,3
YGR044C,5
YDL003W,6
YER104W,5
YJL181W,5
YJL051W,3
YMR294W,5
YLR437C,1
YBR042C,5
YIL158W,7
YDR083W,5
YNL192W,4
YDL044C,5
YPR112C,3
YLR342W,4
YPL163C,6
YEL047C,3
YHR143W,5
YDR518W,5
YDR348C,5
YBL023C,5
YDL028C,5
YNL283C,6
YER140W,5
YLL021W,5
YPL058C,1
YBR073W,5
YJL073W,2
YJL118W,5
YDR465C,3
YJL042W,5
YAR007C,2
YKL129C,5
YDR501W,5
YNL088W,5
YOL007C,6
YJR154W,5
YNL289W,6
YNL015W,5
YML072C,5
YLR194C,1
YIL009W,1
YKL008C,6
YDL063C,5
YMR102C,5
YML058W,5
YNR004W,5
YMR163C,5
YGL027C,5
YLR212C,5
YAL022C,9
YPL241C,2
YMR253C,3
YER018C,5
YFR001W,5
YBR157C,1
YOR374W,5
YKL130C,5
YLR121C,3
YGL021W,3
YNL031C,2
YDL153C,5
YPR135W,3
YOR319W,5
YPR183W,1
YOR023C,5
YBL031W,5
YOR368W,18
YBR088C,5
YNL310C,5
YJR003C,5
YDR400W,5
YDR279W,5
YDR097C,2
YGR230W,5
YBL032W,5
YKR010C,5
YGR152C,5
YPR119W,3
YER011W,1
YOR372C,6
YLL028W,5
YDR297W,2
YDR191W,2
YLR237W,5
YGL101W,5
YOL006C,5
YGR221C,6
YOR127W,5
YML065W,5
YGR041W,6
YPL014W,2
YEL032W,2
YNL078W,1
YBL010C,5
YLR455W,5
YNR009W,6
YNL309W,5
YDL102W,5
YJL159W,1
YML027W,6
YDL179W,1
YGL201C,5
YIL050W,1
YOR083W,5
YNL312W,2
YER070W,6
YOL017W,5
YOR073W,5
YJL173C,8
YOR033C,5
YIL011W,1
YJL084C,5
YDR326C,2
YJL187C,6
YLR313C,5
YNL172W,1
YKL165C,5
YNL304W,5
YDR346C,5
YOR114W,5
YOL101C,2
YMR299C,5
YJL196C,3
YNL176C,1
YLL022C,5
YEL017W,5
YOR101W,5
YCR090C,14
YAL034W,5
YOR001W,8
YER124C,1
YHR092C,5
YDL127W,6
YPL061W,12
YJL157C,5
YDR020C,5
YDR089W,5
YGR189C,4
YKL101W,16
YLR045C,5
YKL078W,2
YBR138C,3
YDL138W,5
YNL068C,5
YKL052C,11
YMR078C,3
YNL188W,5
YPR120C,4
YLR042C,3
YGR092W,3
YOL090W,5
YDR528W,3
YGR042W,5
YKL089W,5
YDR325W,5
YBL052C,5
YER170W,5
YLR050C,5
YNL263C,5
YNL233W,5
YEL061C,5
YPL124W,5
YJR092W,3
YDL103C,5
YGL089C,5
YNL274C,6
YPR111W,5
YGR113W,5
YOR373W,6
YJR076C,5
YER003C,5
YIL101C,5
YDR219C,5
YCL061C,2
YDL101C,6
YFR039C,5
YPR174C,2
YLR131C,5
YIR034C,2
YGL126W,5
YGR014W,4
YDR225W,6
YJR147W,10
YBR275C,5
YPL127C,6
YBR071W,1
YLR190W,3
YFR027W,5
YJL217W,5
YBR162C,1
YGR289C,5
YBR139W,3
YNL273W,6
YPR075C,6
YDL074C,5
YNL110C,5
YCR086W,5
YFL008W,5
YJR155W,5
YGL093W,5
YHR154W,2
YNL300W,5
YOL154W,7
YIL140W,2
YBL004W,3
YNL014W,5
YBR184W,5
YHR075C,5
YOR284W,5
YDL093W,5
YDR324C,5
YHR031C,3
YBL029W,1
YNL126W,5
YNL262W,5
YDR503C,5
YLR274W,2
YOL070C,5
YJR053W,5
YKL183W,5
YJL078C,5
YAL059W,5
YLR326W,2
YNL077W,2
YDR514C,5
YBL035C,2
YOR144C,5
YNL030W,2
YKL042W,5
YNL055C,1
YDL117W,9
YOR262W,2
YOR273C,5
YER114C,2
YDR227W,5
YJL091C,5
YBL069W,2
YDR309C,4
YBL097W,5
YLR273C,2
YLR057W,5
YDR224C,6
YBR241C,5
YER016W,5
YML102W,1
YOR074C,6
YDR480W,5
YCL027W,3
YOR081C,5
YFL052W,5
YOR058C,5
YMR183C,3
YDR356W,5
YMR048W,5
YHL028W,1
YOL012C,5
YMR215W,3
YOR104W,5
YDR180W,5
YPL253C,5
YGL207W,5
YKR077W,2
YOR066W,2
YLR183C,5
YBR202W,5
YLR353W,3
YPL155C,3
YIR010W,2
YML020W,5
YGL094C,5
YDL156W,5
YBL003C,6
YJR043C,2
YNL328C,1
YDR130C,2
YKR041W,3
YOR195W,5
YOR049C,1
