YKL163W,1
YPL153C,1
YNL015W,1
YGL021W,3
YDR113C,2
YOL144W,1
YBR054W,6
YML058W,1
YKR013W,2
YPL014W,1
YPL267W,2
YKL092C,1
YIL159W,11
YFR039C,5
YDL102W,1
YNL289W,2
YOR315W,1
YPR018W,5
YJL074C,1
YDR348C,1
YDR297W,1
YLR045C,1
YOR373W,2
YJL194W,3
YLR455W,1
YNL046W,1
YLR183C,1
YGR222W,2
YKR041W,3
YGR041W,2
YJL137C,1
YGR113W,1
YDR179W,1
YNL312W,4
YML065W,1
YJR116W,5
YDR507C,2
YBL035C,1
YLR276C,1
YLR050C,1
YBL031W,1
YJL159W,6
YDR198C,1
YGR145W,4
YNL056W,3
YNL308C,1
YBR130C,1
YLR381W,1
YOR081C,1
YMR163C,1
YML072C,1
YDL074C,1
YPL141C,1
YPR141C,1
YLR042C,2
YDL095W,1
YDL093W,1
YJL084C,1
YMR179W,2
YMR003W,1
YML125C,1
YPL255W,2
YOR274W,1
YNL126W,1
YEL032W,4
YPR184W,11
YER114C,4
YGL027C,1
YBL029W,6
YBR071W,1
YAL034W,1
YOR374W,1
YHR172W,1
YMR011W,6
YOR033C,1
YDR020C,1
YKL062W,6
YBR158W,6
YOL007C,2
YGR221C,2
YDR356W,1
YIL167W,1
YGR042W,1
YHR143W,1
YLR313C,1
YHL028W,2
YNL172W,1
YNL165W,1
YDR130C,5
YPL116W,3
YOR195W,1
YDL197C,1
YFL054C,1
YNL078W,3
YNL102W,1
YKL096W,6
YDR488C,1
YPL061W,4
YBR200W,1
YJL073W,1
YGL201C,1
YIL106W,1
YLR120C,1
YGR014W,2
YNL055C,6
YDR400W,1
YJR043C,1
YKL113C,2
YPL241C,1
YPL124W,1
YOR347C,1
YER140W,1
YEL064C,1
YGR140W,1
YMR144W,1
YEL061C,1
YPR075C,2
YHR086W,3
YNL166C,1
YOL012C,1
YLR286C,3
YFL025C,1
YDR440W,1
YFR053C,1
YLR233C,1
YOR319W,1
YGL028C,3
YNL176C,3
YPL208W,1
YOR127W,1
YDR309C,2
YBL097W,1
YKL116C,1
YJR155W,1
YDR518W,1
YOR313C,1
YJR057W,1
YML119W,4
YMR132C,1
YCL027W,3
YJL078C,1
YNL233W,1
YDL101C,2
YNL192W,2
YER158C,6
YIL122W,6
YDR481C,1
YDL138W,1
YLR121C,7
YDR146C,3
YKL089W,1
YJL118W,1
YBR009C,1
YNL030W,1
YGR109C,2
YJL218W,1
YCR090C,11
YDL153C,1
YKL108W,1
YER016W,1
YER150W,1
YGL038C,2
YDL179W,1
YGL175C,1
YPR135W,3
YKR021W,1
YDR517W,1
YPL158C,1
YAL053W,4
YMR233W,1
YGL089C,1
YOR001W,7
YML102W,6
YBL003C,2
YDR191W,4
YML061C,1
YOR346W,1
YBR267W,1
YNL327W,3
YLL032C,1
YPL127C,2
YOR104W,1
YPR183W,1
YGL093W,1
YER019W,1
YCR065W,2
YIL050W,1
YDR503C,1
YJL181W,1
YMR102C,7
YJL105W,6
YOL154W,9
YKL164C,1
YOR264W,1
YPR119W,2
YDR451C,2
YKR081C,5
YBL063W,4
YLR237W,1
YML052W,2
YPR106W,1
YMR183C,3
YBR255W,3
YPL163C,2
YBL004W,3
YOR023C,1
YML027W,2
YAL040C,13
YNL068C,1
YAL007C,1
YML020W,1
YLR386W,1
YKL078W,4
YMR048W,1
YNL274C,4
YGL101W,1
YDL103C,1
YGR044C,1
YHR092C,7
YDR307W,1
YJL051W,3
YNL141W,7
YBR138C,6
YHR154W,1
YOR262W,5
YBL005W,1
YNL188W,1
YGR108W,3
YER095W,2
YNL088W,1
YJR147W,6
YLR342W,2
YKL042W,1
YJR053W,1
YER032W,4
YHR153C,1
YLR049C,1
YJL157C,1
YOR025W,1
YMR299C,1
YPR112C,3
YPL256C,2
YBR242W,1
YMR190C,1
YOL017W,1
YOR229W,1
YER070W,2
YIL011W,6
YOL019W,1
YBR010W,1
YKL209C,3
YNR004W,1
YJL187C,2
YNL024C,1
YGR070W,1
YBR088C,1
YDR219C,1
YOL158C,1
YBR070C,1
YHR146W,1
YHR188C,1
YDR033W,3
YLR190W,3
YNR067C,1
YJR154W,1
YAL025C,1
YNL283C,2
YNL160W,3
YGL162W,6
YDR055W,4
YNL110C,1
YOR144C,1
YBL069W,3
YNL298W,2
YLR353W,3
YOL006C,1
YPR120C,2
YBL009W,1
YDL156W,1
YLR210W,3
YMR117C,3
YGL207W,1
YKL052C,6
YKL067W,1
YMR078C,3
YDR097C,1
YNL151C,1
YGR143W,3
YLL028W,1
