YDR517W,1
YCL061C,5
YLR234W,1
YBL067C,1
YEL064C,1
YML034W,1
YDL039C,1
YHR148W,1
YOL007C,2
YBR162C,2
YDL063C,1
YBR138C,1
YLR103C,5
YLL028W,1
YMR179W,5
YML061C,1
YMR102C,7
YHR046C,1
YGL094C,1
YEL066W,2
YDL102W,1
YNL327W,1
YDR130C,1
YOR049C,2
YOR284W,7
YMR009W,1
YFR027W,1
YER158C,2
YJL187C,2
YBR009C,1
YEL016C,1
YNL304W,1
YBR067C,2
YDR113C,5
YMR006C,1
YJL079C,1
YDR179W,1
YNL283C,2
YNL072W,1
YBR123C,1
YOL154W,11
YGR177C,1
YPR075C,2
YAL053W,6
YPR112C,4
YPL116W,1
YLR274W,4
YML102W,2
YGL126W,1
YLR276C,1
YBR255W,2
YNL032W,1
YFL008W,1
YAL040C,2
YNL263C,1
YJL105W,2
YPL163C,2
YHR146W,1
YEL017W,1
YFL052W,7
YBR130C,1
YPL127C,5
YJR053W,1
YJL044C,1
YOL012C,1
YDR224C,5
YGR152C,1
YDR389W,1
YER114C,6
YPL158C,1
YNL055C,2
YBL003C,5
YKL129C,1
YDR348C,1
YPL255W,5
YHR149C,5
YBL029W,2
YNL082W,1
YNL030W,5
YNL308C,1
YOL158C,1
YKL062W,2
YPL141C,1
YJL159W,2
YOL101C,6
YDR308C,1
YER003C,1
YIL009W,1
YBR267W,1
YER118C,2
YOR084W,2
YDL101C,5
YHR086W,1
YMR198W,2
YBR242W,1
YGL055W,2
YJL157C,1
YDL164C,1
YOR023C,1
YER170W,1
YOL014W,1
YLR382C,1
YJR043C,5
YIR034C,7
YLR353W,2
YDR279W,6
YGR099W,2
YDR089W,7
YPR183W,1
YEL061C,1
YBR275C,1
YJL074C,5
YNL188W,1
YML085C,1
YGR230W,6
YGL038C,2
YNL058C,4
YMR117C,1
YNL088W,1
YLR190W,4
YPL267W,5
YEL032W,4
YKR021W,1
YLR045C,1
YDR033W,2
YKL183W,1
YDR180W,1
YAR007C,5
YOR056C,1
YDR488C,1
YML058W,1
YHR031C,1
YDR480W,1
YPL057C,1
YIL026C,5
YBL002W,5
YLR297W,2
YCR024C,1
YMR032W,1
YBL031W,1
YNL262W,1
YLR326W,4
YER140W,1
YLR233C,1
YGR042W,1
YMR132C,1
YGR041W,2
YNL329C,1
YOR368W,17
YJR147W,8
YOL069W,1
YDR451C,2
YHR152W,2
YGR014W,2
YOL017W,1
YJL217W,1
YOR195W,1
YGL201C,1
