"YKL116C" 1
"YKL164C" 2
"YLR079W" 2
"YNL078W" 2
"YNL327W" 2
"YIL009W" 2
"YER158C" 3
"YNR067C" 2
"YOL011W" 4
"YOR264W" 2
"YBR067C" 1
"YBR158W" 2
"YDR055W" 2
"YEL066W" 1
"YGR044C" 2
"YGR062C" 1
"YJL218W" 4
"YNL173C" 2
"YNL192W" 4
"YOL006C" 4
"YOR342C" 4
"YGR289C" 4
"YLR194C" 4
"YMR251W-A" 5
"YGL055W" 2
"YLR049C" 2
"YIL159W" 4
"YOR374W" 3
"YBR071W" 4
"YER111C" 4
"YKL163W" 4
"YOR347C" 3
"YDL102W" 4
"YKR077W" 4
"YPR018W" 4
"YDR309C" 4
"YGL028C" 2
"YHR149C" 4
"YJL217W" 2
"YLR457C" 4
"YNL310C" 4
"YDL022W" 3
"YDL103C" 4
"YDL127W" 4
"YDL156W" 4
"YDR279W" 4
"YDR528W" 4
"YGL037C" 3
"YGR238C" 4
"YJL196C" 2
"YJR043C" 4
"YNL274C" 3
"YPL014W" 4
"YBL010C" 4
"YDL105W" 4
"YFR027W" 4
"YGL207W" 4
"YGR041W" 2
"YJR057W" 4
"YKL045W" 4
"YKL108W" 4
"YLR233C" 4
"YMR179W" 4
"YNL082W" 4
"YNL309W" 4
"YOR144C" 4
"YBL035C" 4
"YBR098W" 4
"YCL024W" 4
"YDL227C" 2
"YDR440W" 4
"YGR109C" 4
"YGR152C" 4
"YJL181W" 4
"YLR032W" 4
"YLR382C" 4
"YML020W" 4
"YML102W" 4
"YNL273W" 4
"YNL304W" 4
"YOR033C" 4
"YPR175W" 4
"YAR003W" 4
"YAR008W" 4
"YDL164C" 4
"YDR481C" 4
"YER153C" 2
"YHR159W" 5
"YIL101C" 3
"YJL074C" 4
"YJL078C" 3
"YNL233W" 4
"YPR120C" 4
"YPR174C" 4
"YPR184W" 3
"YDR097C" 4
"YER124C" 3
"YGL126W" 5
"YJL115W" 4
"YJR154W" 4
"YJR155W" 4
"YLL002W" 4
"YLR212C" 4
"YMR011W" 4
"YNL015W" 2
"YNL077W" 4
"YNL262W" 4
"YOR284W" 4
"YPL267W" 4
"YPR135W" 4
"YAR007C" 4
"YBR073W" 4
"YCL061C" 4
"YDR307W" 5
"YER170W" 4
"YFL008W" 4
"YFL054C" 5
"YGL038C" 5
"YGL089C" 4
"YLR103C" 4
"YLR120C" 5
"YLR286C" 3
"YLR313C" 5
"YMR048W" 4
"YNL102W" 4
"YOL017W" 4
"YOR288C" 5
"YOR368W" 4
