YNL283C,1
YOR056C,2
YGR145W,2
YKR081C,2
YHR148W,2
YNL308C,2
YLR276C,2
YAL025C,2
YPL208W,3
YDL095W,4
YAL007C,4
YGL200C,4
YNL030W,5
YBL002W,5
YDR225W,5
YBR010W,5
YDR224C,5
YNL031C,5
YBR009C,5
YGL201C,6
YBL023C,6
YEL032W,6
YBL005W,7
YKR021W,7
YER031C,7
YGR068C,7
YBL067C,7
YJL074C,8
YIL026C,8
YDR356W,9
YOR373W,9
YHR172W,9
