"YKL116C" 1
"YKL164C" 2
"YLR079W" 1
"YNL078W" 2
"YNL327W" 2
"YIL009W" 2
"YER158C" 2
"YNR067C" 1
"YOL011W" 3
"YOR264W" 1
"YBR067C" 2
"YBR158W" 2
"YDR055W" 2
"YEL066W" 2
"YGR044C" 1
"YGR062C" 1
"YJL218W" 1
"YNL173C" 2
"YNL192W" 2
"YOL006C" 1
"YOR342C" 4
"YGR289C" 1
"YLR194C" 5
"YMR251W-A" 5
"YGL055W" 2
"YLR049C" 2
"YIL159W" 5
"YOR374W" 1
"YBR071W" 5
"YER111C" 3
"YKL163W" 5
"YOR347C" 4
"YDL102W" 4
"YKR077W" 3
"YPR018W" 4
"YDR309C" 6
"YGL028C" 2
"YHR149C" 3
"YJL217W" 1
"YLR457C" 4
"YNL310C" 4
"YDL022W" 5
"YDL103C" 4
"YDL127W" 6
"YDL156W" 4
"YDR279W" 5
"YDR528W" 3
"YGL037C" 4
"YGR238C" 5
"YJL196C" 2
"YJR043C" 3
"YNL274C" 5
"YPL014W" 3
"YBL010C" 4
"YDL105W" 4
"YFR027W" 4
"YGL207W" 5
"YGR041W" 2
"YJR057W" 4
"YKL045W" 4
"YKL108W" 4
"YLR233C" 4
"YMR179W" 3
"YNL082W" 4
"YNL309W" 4
"YOR144C" 4
"YBL035C" 3
"YBR098W" 4
"YCL024W" 5
"YDL227C" 2
"YDR440W" 4
"YGR109C" 3
"YGR152C" 3
"YJL181W" 4
"YLR032W" 4
"YLR382C" 4
"YML020W" 4
"YML102W" 6
"YNL273W" 5
"YNL304W" 4
"YOR033C" 4
"YPR175W" 3
"YAR003W" 4
"YAR008W" 3
"YDL164C" 4
"YDR481C" 4
"YER153C" 2
"YHR159W" 4
"YIL101C" 4
"YJL074C" 3
"YJL078C" 1
"YNL233W" 4
"YPR120C" 5
"YPR174C" 3
"YPR184W" 5
"YDR097C" 3
"YER124C" 2
"YGL126W" 4
"YJL115W" 6
"YJR154W" 4
"YJR155W" 4
"YLL002W" 4
"YLR212C" 4
"YMR011W" 6
"YNL015W" 1
"YNL077W" 3
"YNL262W" 4
"YOR284W" 4
"YPL267W" 3
"YPR135W" 5
"YAR007C" 3
"YBR073W" 4
"YCL061C" 3
"YDR307W" 5
"YER170W" 4
"YFL008W" 4
"YFL054C" 4
"YGL038C" 6
"YGL089C" 4
"YLR103C" 3
"YLR120C" 5
"YLR286C" 6
"YLR313C" 4
"YMR048W" 4
"YNL102W" 3
"YOL017W" 4
"YOR288C" 4
"YOR368W" 5
