"YKL116C" 1
"YKL164C" 1
"YLR079W" 1
"YNL078W" 1
"YNL327W" 1
"YIL009W" 1
"YER158C" 1
"YNR067C" 1
"YOL011W" 1
"YOR264W" 1
"YBR067C" 1
"YBR158W" 1
"YDR055W" 1
"YEL066W" 1
"YGR044C" 1
"YGR062C" 1
"YJL218W" 1
"YNL173C" 1
"YNL192W" 2
"YOL006C" 1
"YOR342C" 1
"YGR289C" 1
"YLR194C" 1
"YMR251W-A" 1
"YGL055W" 1
"YLR049C" 1
"YIL159W" 1
"YOR374W" 1
"YBR071W" 1
"YER111C" 3
"YKL163W" 1
"YOR347C" 1
"YDL102W" 1
"YKR077W" 2
"YPR018W" 1
"YDR309C" 3
"YGL028C" 1
"YHR149C" 3
"YJL217W" 1
"YLR457C" 1
"YNL310C" 1
"YDL022W" 1
"YDL103C" 1
"YDL127W" 3
"YDL156W" 1
"YDR279W" 1
"YDR528W" 3
"YGL037C" 1
"YGR238C" 1
"YJL196C" 3
"YJR043C" 2
"YNL274C" 3
"YPL014W" 2
"YBL010C" 1
"YDL105W" 1
"YFR027W" 1
"YGL207W" 1
"YGR041W" 3
"YJR057W" 1
"YKL045W" 1
"YKL108W" 1
"YLR233C" 1
"YMR179W" 3
"YNL082W" 1
"YNL309W" 1
"YOR144C" 1
"YBL035C" 2
"YBR098W" 1
"YCL024W" 1
"YDL227C" 3
"YDR440W" 1
"YGR109C" 3
"YGR152C" 1
"YJL181W" 1
"YLR032W" 1
"YLR382C" 1
"YML020W" 1
"YML102W" 1
"YNL273W" 3
"YNL304W" 1
"YOR033C" 1
"YPR175W" 2
"YAR003W" 1
"YAR008W" 2
"YDL164C" 1
"YDR481C" 1
"YER153C" 1
"YHR159W" 1
"YIL101C" 1
"YJL074C" 2
"YJL078C" 1
"YNL233W" 1
"YPR120C" 3
"YPR174C" 2
"YPR184W" 1
"YDR097C" 2
"YER124C" 1
"YGL126W" 1
"YJL115W" 3
"YJR154W" 1
"YJR155W" 1
"YLL002W" 1
"YLR212C" 1
"YMR011W" 1
"YNL015W" 1
"YNL077W" 2
"YNL262W" 1
"YOR284W" 1
"YPL267W" 3
"YPR135W" 1
"YAR007C" 2
"YBR073W" 1
"YCL061C" 2
"YDR307W" 1
"YER170W" 1
"YFL008W" 1
"YFL054C" 1
"YGL038C" 3
"YGL089C" 1
"YLR103C" 3
"YLR120C" 1
"YLR286C" 1
"YLR313C" 1
"YMR048W" 1
"YNL102W" 2
"YOL017W" 1
"YOR288C" 1
"YOR368W" 1
"YPL153C" 2
"YBR088C" 1
"YCL027W" 1
"YDL003W" 3
"YDR507C" 3
"YDR517W" 1
"YER070W" 3
"YER152C" 1
"YJL073W" 2
"YKL113C" 3
"YOL090W" 1
"YBR070C" 1
"YDL018C" 3
"YEL064C" 1
"YGR221C" 3
"YHR127W" 1
"YHR153C" 2
"YIL026C" 3
"YLR121C" 1
"YLR234W" 1
"YLR386W" 2
"YML027W" 3
"YML060W" 1
"YPL057C" 1
"YPL255W" 1
"YBR275C" 1
"YCL040W" 1
"YCR065W" 3
"YDR400W" 1
"YDR503C" 1
"YER095W" 3
"YGR153W" 1
"YHR143W" 1
"YHR188C" 1
"YJL019W" 1
"YLL022C" 1
"YLR183C" 1
"YNL072W" 1
"YNL312W" 2
"YOL019W" 1
"YDR348C" 1
"YJL091C" 1
"YKL042W" 1
"YMR076C" 1
"YNL289W" 3
"YOR074C" 3
"YPL208W" 1
"YPL241C" 2
"YPL256C" 1
"YBR042C" 1
"YDL010W" 1
"YDL197C" 1
"YDL211C" 1
"YER104W" 1
"YGR189C" 3
"YHR154W" 2
"YIL140W" 2
"YJL187C" 3
"YMR078C" 2
"YMR199W" 3
"YNL055C" 1
"YNL165W" 1
"YOL007C" 1
"YOR114W" 1
"YOR176W" 1
"YOR321W" 1
"YHR110W" 2
"YIL132C" 1
"YKL089W" 1
"YKL092C" 1
"YKL165C" 1
"YML100W" 1
"YPL124W" 1
"YBR161W" 1
"YDL101C" 3
"YDR518W" 1
"YGL027C" 1
"YJL173C" 1
"YJR116W" 1
"YLR383W" 1
"YNL263C" 1
"YOR008C" 1
"YEL047C" 1
"YKL101W" 3
"YKR013W" 3
"YLR042C" 1
"YML061C" 1
"YDL093W" 1
"YFL052W" 1
"YGL175C" 1
"YLR151C" 1
"YLR381W" 1
"YPL163C" 3
"YAL034W-A" 1
"YAL053W" 1
"YDR263C" 3
"YDR501W" 1
"YER001W" 3
"YFR053C" 1
"YKL067W" 1
"YLR050C" 1
"YNL300W" 1
"YPR183W" 1
"YGL061C" 1
